datetime,open,high,low,close,volume,count
2026-09-17 20:11:00+00:00,1.14741,1.1475,1.1472,1.14736,64,64
2026-09-17 20:12:00+00:00,1.14733,1.1474,1.1472,1.1472,80,80
2026-09-17 20:13:00+00:00,1.14735,1.1475,1.1472,1.14744,77,77
2026-09-17 20:14:00+00:00,1.14745,1.14752,1.1473,1.1474,90,90
2026-09-17 20:15:00+00:00,1.1475,1.1476,1.1473,1.1475,108,108
2026-09-17 20:16:00+00:00,1.1473,1.1476,1.1473,1.14752,117,117
2026-09-17 20:17:00+00:00,1.14752,1.1476,1.1473,1.14752,67,67
2026-09-17 20:18:00+00:00,1.1476,1.1476,1.1474,1.1475,29,29
2026-09-17 20:19:00+00:00,1.14752,1.1476,1.1474,1.14757,43,43
2026-09-17 20:20:00+00:00,1.14756,1.14762,1.1474,1.1476,59,59
2026-09-17 20:21:00+00:00,1.1476,1.14762,1.1474,1.14762,86,86
2026-09-17 20:22:00+00:00,1.14759,1.1477,1.1475,1.14759,70,70
2026-09-17 20:23:00+00:00,1.14759,1.14761,1.1474,1.14757,67,67
2026-09-17 20:24:00+00:00,1.14756,1.1476,1.1474,1.14756,34,34
2026-09-17 20:25:00+00:00,1.14755,1.14766,1.1474,1.14765,96,96
2026-09-17 20:26:00+00:00,1.14764,1.1477,1.1474,1.1476,83,83
2026-09-17 20:27:00+00:00,1.14761,1.1477,1.1475,1.14764,99,99
2026-09-17 20:28:00+00:00,1.14766,1.1477,1.1475,1.1476,48,48
2026-09-17 20:29:00+00:00,1.14766,1.14772,1.1475,1.14765,95,95
2026-09-17 20:30:00+00:00,1.14766,1.1478,1.1475,1.14773,115,115
2026-09-17 20:31:00+00:00,1.14774,1.1478,1.1475,1.14774,69,69
2026-09-17 20:32:00+00:00,1.1478,1.1478,1.1476,1.14778,57,57
2026-09-17 20:33:00+00:00,1.14777,1.1478,1.1476,1.1476,51,51
2026-09-17 20:34:00+00:00,1.14773,1.1478,1.1476,1.14773,53,53
2026-09-17 20:35:00+00:00,1.14775,1.1478,1.1476,1.14772,96,96
2026-09-17 20:36:00+00:00,1.14774,1.14774,1.1476,1.1476,37,37
2026-09-17 20:37:00+00:00,1.14772,1.1478,1.1475,1.14772,40,40
2026-09-17 20:38:00+00:00,1.1475,1.14772,1.1475,1.1477,44,44
2026-09-17 20:39:00+00:00,1.14771,1.14772,1.1475,1.14767,72,72
2026-09-17 20:40:00+00:00,1.14768,1.1478,1.1476,1.14772,62,62
2026-09-17 20:41:00+00:00,1.14772,1.1478,1.1475,1.14766,56,56
2026-09-17 20:42:00+00:00,1.14767,1.1477,1.1476,1.14766,37,37
2026-09-17 20:43:00+00:00,1.14765,1.1477,1.1475,1.14767,51,51
2026-09-17 20:44:00+00:00,1.14766,1.1478,1.1476,1.14768,34,34
2026-09-17 20:45:00+00:00,1.14767,1.1478,1.1475,1.14766,71,71
2026-09-17 20:46:00+00:00,1.14765,1.1478,1.1475,1.14767,55,55
2026-09-17 20:47:00+00:00,1.14766,1.1478,1.1475,1.1476,47,47
2026-09-17 20:48:00+00:00,1.14767,1.1478,1.1475,1.14767,109,109
2026-09-17 20:49:00+00:00,1.14766,1.1478,1.1475,1.14771,86,86
2026-09-17 20:50:00+00:00,1.1477,1.14772,1.1476,1.1476,35,35
2026-09-17 20:51:00+00:00,1.14768,1.14771,1.1476,1.1477,28,28
2026-09-17 20:52:00+00:00,1.1477,1.1478,1.1475,1.14771,39,39
2026-09-17 20:53:00+00:00,1.14772,1.1478,1.1476,1.14772,23,23
2026-09-17 20:54:00+00:00,1.1478,1.1478,1.1474,1.14762,48,48
2026-09-17 20:55:00+00:00,1.14759,1.1477,1.1475,1.14762,57,57
2026-09-17 20:56:00+00:00,1.1476,1.1477,1.1475,1.1476,37,37
2026-09-17 20:57:00+00:00,1.14768,1.1477,1.1474,1.14751,75,75
2026-09-17 20:58:00+00:00,1.1475,1.1476,1.1474,1.14756,73,73
2026-09-17 20:59:00+00:00,1.14752,1.1476,1.1474,1.1475,30,30
2026-09-17 21:00:00+00:00,1.1475,1.1479,1.1474,1.1478,11,12
