datetime,open,high,low,close,volume,count
2026-09-17 15:54:00+00:00,334.405,334.93,334.4,334.82,134711.946385,3004
2026-09-17 15:55:00+00:00,334.8323,334.9,334.63,334.74,86075.193025,2714
2026-09-17 15:56:00+00:00,334.745,334.76,334.5147,334.53,54160.063024,2085
2026-09-17 15:57:00+00:00,334.55,334.6451,334.445,334.53,44224.996401,1967
2026-09-17 15:58:00+00:00,334.54,334.87,334.46,334.77,41476.669537,1961
2026-09-17 15:59:00+00:00,334.76,334.91,334.7301,334.89,61581.839309,2134
2026-09-17 16:00:00+00:00,334.9,335.23,334.84,335.23,199337.363732,4422
2026-09-17 16:01:00+00:00,335.24,335.7,335.1351,335.49,189744.235581,4005
2026-09-17 16:02:00+00:00,335.45,335.49,335.18,335.2,99670.513644,2678
2026-09-17 16:03:00+00:00,335.209,335.66,335.175,335.66,83742.112638,2523
2026-09-17 16:04:00+00:00,335.655,335.75,335.5,335.63,85139.223439,2524
2026-09-17 16:05:00+00:00,335.6365,335.7,335.4401,335.515,76238.426087,2345
2026-09-17 16:06:00+00:00,335.515,335.575,335.38,335.43,58488.598841,2089
2026-09-17 16:07:00+00:00,335.4396,335.54,335.38,335.5,54508.166096,1965
2026-09-17 16:08:00+00:00,335.51,335.67,335.39,335.64,60505.060773,2062
2026-09-17 16:09:00+00:00,335.6462,335.72,335.5961,335.61,55683.528481,2268
2026-09-17 16:10:00+00:00,335.625,335.75,335.5885,335.65,49689.257592,1953
2026-09-17 16:11:00+00:00,335.64,335.78,335.6,335.6499,51279.525541,2107
2026-09-17 16:12:00+00:00,335.63,335.71,335.52,335.615,33040.478033,1692
2026-09-17 16:13:00+00:00,335.62,335.698,335.5,335.67,35906.425983,937
2026-09-17 16:14:00+00:00,335.67,335.79,335.65,335.78,45354.537205,938
2026-09-17 16:15:00+00:00,335.775,335.87,335.55,335.865,61090.982316,1412
2026-09-17 16:16:00+00:00,335.85,335.92,335.71,335.74,69172.662092,1324
2026-09-17 16:17:00+00:00,335.745,335.85,335.65,335.84,39756.857178,1120
2026-09-17 16:18:00+00:00,335.84,335.93,335.62,335.665,50367.775445,1369
2026-09-17 16:19:00+00:00,335.665,335.875,335.65,335.835,52408.042999,1246
2026-09-17 16:20:00+00:00,335.835,335.97,335.7401,335.82,63688.294705,1489
2026-09-17 16:21:00+00:00,335.83,335.93,335.8,335.82,27788.495909,912
2026-09-17 16:22:00+00:00,335.83,336.125,335.82,335.975,138918.613191,3024
2026-09-17 16:23:00+00:00,335.975,336.24,335.97,336.195,89606.061955,1674
2026-09-17 16:24:00+00:00,336.19,336.32,336.08,336.1,54254.813423,1323
2026-09-17 16:25:00+00:00,336.1,336.375,336.085,336.31,80271.972481,1615
2026-09-17 16:26:00+00:00,336.3,336.4,336.1301,336.1301,98316.52604,1811
2026-09-17 16:27:00+00:00,336.145,336.29,336.11,336.26,38850.387683,1037
2026-09-17 16:28:00+00:00,336.28,336.3,336.0159,336.0159,55178.040317,1323
2026-09-17 16:29:00+00:00,336.01,336.13,335.9101,336.09,53123.541507,1293
2026-09-17 16:30:00+00:00,336.05,336.14,335.91,336.105,41009.543107,1094
2026-09-17 16:31:00+00:00,336.105,336.2,336.02,336.04,40483.542977,1170
2026-09-17 16:32:00+00:00,336.0123,336.03,335.8001,335.8342,50840.237879,1343
2026-09-17 16:33:00+00:00,335.85,335.86,335.72,335.72,45657.337293,1038
2026-09-17 16:34:00+00:00,335.74,335.8927,335.7,335.85,64240.282697,1167
2026-09-17 16:35:00+00:00,335.86,335.97,335.8073,335.828,34335.300626,871
2026-09-17 16:36:00+00:00,335.84,335.86,335.68,335.715,27944.880645,837
2026-09-17 16:37:00+00:00,335.7,335.7967,335.6601,335.785,31211.355817,904
2026-09-17 16:38:00+00:00,335.77,335.88,335.6796,335.88,16631.810499,801
2026-09-17 16:39:00+00:00,335.88,335.9052,335.68,335.745,25385.427547,840
2026-09-17 16:40:00+00:00,335.72,335.79,335.7,335.74,24427.452181,767
2026-09-17 16:41:00+00:00,335.715,335.8,335.66,335.72,32429.046144,837
2026-09-17 16:42:00+00:00,335.7162,335.83,335.67,335.81,26117.199785,855
2026-09-17 16:43:00+00:00,335.8136,335.89,335.76,335.7801,27502.151145,838
2026-09-17 16:44:00+00:00,335.8,335.87,335.76,335.86,24909.697511,734
2026-09-17 16:45:00+00:00,335.87,335.93,335.79,335.84,24808.863816,877
2026-09-17 16:46:00+00:00,335.8401,335.86,335.69,335.71,40190.876466,1093
2026-09-17 16:47:00+00:00,335.7,335.73,335.58,335.58,35525.775363,1047
2026-09-17 16:48:00+00:00,335.5735,335.635,335.36,335.39,51666.089542,1226
2026-09-17 16:49:00+00:00,335.4,335.455,335.26,335.44,33185.824037,1031
2026-09-17 16:50:00+00:00,335.44,335.59,335.433,335.55,32228.33382,808
2026-09-17 16:51:00+00:00,335.54,335.655,335.53,335.57,25513.92888,850
2026-09-17 16:52:00+00:00,335.565,335.59,335.5,335.5692,17048.603201,663
2026-09-17 16:53:00+00:00,335.57,335.67,335.4303,335.51,31515.97108,844
2026-09-17 16:54:00+00:00,335.5,335.67,335.45,335.63,46939.315761,1182
2026-09-17 16:55:00+00:00,335.62,335.69,335.35,335.522237,65375.27877,1965
2026-09-17 16:56:00+00:00,335.57,335.67,335.48,335.63,20005.01352,724
2026-09-17 16:57:00+00:00,335.64,335.7,335.4201,335.655,31636.0521,985
2026-09-17 16:58:00+00:00,335.67,335.89,335.67,335.835,36222.620777,900
2026-09-17 16:59:00+00:00,335.84,336.12,335.83,336.11,71006.190679,1559
2026-09-17 17:00:00+00:00,336.1,336.3,336.0201,336.275,61449.230062,1273
2026-09-17 17:01:00+00:00,336.275,336.31,336.15,336.22,77490.660993,1254
2026-09-17 17:02:00+00:00,336.235,336.29,336.1,336.14,58694.055264,1093
2026-09-17 17:03:00+00:00,336.15,336.26,336.12,336.26,27001.721573,773
2026-09-17 17:04:00+00:00,336.27,336.47,336.2403,336.3799,63916.095024,1300
2026-09-17 17:05:00+00:00,336.36,336.39,336.24,336.29,33011.826222,828
2026-09-17 17:06:00+00:00,336.275,336.47,336.2001,336.32,45178.808157,962
2026-09-17 17:07:00+00:00,336.3283,336.34,336.14,336.22,38133.236796,907
2026-09-17 17:08:00+00:00,336.225,336.23,335.8144,335.82,40263.971043,945
2026-09-17 17:09:00+00:00,335.8101,335.82,335.6496,335.68,40814.647281,1023
2026-09-17 17:10:00+00:00,335.6818,335.795,335.6,335.79,33738.562896,860
2026-09-17 17:11:00+00:00,335.7845,335.79,335.65,335.685,20733.728334,639
2026-09-17 17:12:00+00:00,335.69,335.755,335.56,335.59,29552.658685,762
2026-09-17 17:13:00+00:00,335.585,335.61,335.52,335.525,28549.960954,884
2026-09-17 17:14:00+00:00,335.54,335.68,335.45,335.5373,25696.143395,775
2026-09-17 17:15:00+00:00,335.55,335.87,335.53,335.81,31382.573025,895
2026-09-17 17:16:00+00:00,335.81,335.81,335.64,335.66,24913.396278,765
2026-09-17 17:17:00+00:00,335.6775,335.83,335.55,335.79,49059.670817,929
2026-09-17 17:18:00+00:00,335.79,335.815,335.6,335.6,19584.93916,619
2026-09-17 17:19:00+00:00,335.61,335.81,335.59,335.77,27503.270905,685
2026-09-17 17:20:00+00:00,335.79,335.82,335.7,335.705,21574.453317,604
2026-09-17 17:21:00+00:00,335.705,335.73,335.41,335.46,24547.710359,804
2026-09-17 17:22:00+00:00,335.49,335.56,335.44,335.5,21815.174846,615
2026-09-17 17:23:00+00:00,335.53,335.565,335.42,335.47,19393.734238,545
2026-09-17 17:24:00+00:00,335.465,335.54,335.361,335.395,16821.63676,606
2026-09-17 17:25:00+00:00,335.395,335.41,335.28,335.34,28818.410604,732
2026-09-17 17:26:00+00:00,335.37,335.44,335.3434,335.42,13952.380161,566
2026-09-17 17:27:00+00:00,335.42,335.4999,335.4001,335.48,29790.166722,861
2026-09-17 17:28:00+00:00,335.49,335.5,335.4,335.43,21378.922778,666
2026-09-17 17:29:00+00:00,335.43,335.46,335.4,335.45,22907.915526,675
2026-09-17 17:30:00+00:00,335.44,335.52,335.4,335.495,41826.682736,778
2026-09-17 17:31:00+00:00,335.49,335.55,335.46,335.52,24611.604965,763
2026-09-17 17:32:00+00:00,335.53,335.66,335.47,335.65,28830.979091,854
2026-09-17 17:33:00+00:00,335.66,335.705,335.6,335.65,31129.271996,749
2026-09-17 17:34:00+00:00,335.645,335.76,335.64,335.75,25623.985341,806
2026-09-17 17:35:00+00:00,335.745,335.81,335.73,335.77,38554.809635,951
2026-09-17 17:36:00+00:00,335.7633,335.775,335.58,335.6479,25710.359089,726
2026-09-17 17:37:00+00:00,335.645,335.71,335.6201,335.64,19085.565044,594
2026-09-17 17:38:00+00:00,335.65,335.76,335.65,335.7,27304.567418,768
2026-09-17 17:39:00+00:00,335.705,335.89,335.65,335.85,34245.784705,852
2026-09-17 17:40:00+00:00,335.87,335.95,335.77,335.77,23014.04711,739
2026-09-17 17:41:00+00:00,335.79,335.86,335.77,335.85,23493.485935,627
2026-09-17 17:42:00+00:00,335.855,335.875,335.66,335.71,26559.836328,734
2026-09-17 17:43:00+00:00,335.695,335.74,335.675,335.73,18576.18894,587
2026-09-17 17:44:00+00:00,335.7299,335.865,335.71,335.865,17951.810433,602
2026-09-17 17:45:00+00:00,335.86,335.97,335.84,335.93,24099.896855,591
2026-09-17 17:46:00+00:00,335.94,336.15,335.93,336.135,54151.131459,1251
2026-09-17 17:47:00+00:00,336.135,336.175,336.11,336.15,26176.36112,698
2026-09-17 17:48:00+00:00,336.15,336.19,336.0701,336.09,48393.34457,928
2026-09-17 17:49:00+00:00,336.095,336.14,336.0699,336.08,22237.466942,644
2026-09-17 17:50:00+00:00,336.07,336.08,335.92,335.99,41329.27541,934
2026-09-17 17:51:00+00:00,335.985,336.01,335.925,335.95,28497.21081,751
2026-09-17 17:52:00+00:00,335.95,335.96,335.86,335.87,28587.971193,2210
2026-09-17 17:53:00+00:00,335.865,335.865,335.795,335.85,19596.652641,665
2026-09-17 17:54:00+00:00,335.875,335.88,335.7201,335.81,36575.848969,883
2026-09-17 17:55:00+00:00,335.81,335.92,335.785,335.9,24968.35147,767
2026-09-17 17:56:00+00:00,335.895,336.01,335.85,335.94,41080.002634,995
2026-09-17 17:57:00+00:00,335.94,336.025,335.9035,335.911,24901.187686,687
2026-09-17 17:58:00+00:00,335.91,335.94,335.86,335.885,25489.086909,721
2026-09-17 17:59:00+00:00,335.89,335.966,335.75,335.9301,76357.723826,918
2026-09-17 18:00:00+00:00,335.96,336.0301,335.9001,336.01,34544.38421,880
2026-09-17 18:01:00+00:00,336.02,336.055,335.85,335.85,34546.761187,912
2026-09-17 18:02:00+00:00,335.8537,335.92,335.83,335.905,22671.876001,755
2026-09-17 18:03:00+00:00,335.9,335.98,335.8701,335.97,21540.71745,671
2026-09-17 18:04:00+00:00,335.96,336.0932,335.96,336.055,23237.525173,749
2026-09-17 18:05:00+00:00,336.06,336.06,335.93,335.935,23267.004402,793
2026-09-17 18:06:00+00:00,335.94,335.99,335.72,335.78,33932.277152,923
2026-09-17 18:07:00+00:00,335.78,335.87,335.76,335.7803,41571.983434,919
2026-09-17 18:08:00+00:00,335.77,335.82,335.673,335.7,27371.445064,799
2026-09-17 18:09:00+00:00,335.6812,335.75,335.665,335.705,22304.146929,866
2026-09-17 18:10:00+00:00,335.68,335.83,335.66,335.83,24066.13728,897
2026-09-17 18:11:00+00:00,335.83,335.83,335.66,335.69,27101.955825,868
2026-09-17 18:12:00+00:00,335.685,335.78,335.685,335.715,20780.221715,740
2026-09-17 18:13:00+00:00,335.73,335.789,335.6701,335.71,26175.413751,803
2026-09-17 18:14:00+00:00,335.75,335.85,335.74,335.79,24924.749987,792
2026-09-17 18:15:00+00:00,335.795,335.85,335.79,335.85,19851.873218,837
2026-09-17 18:16:00+00:00,335.85,335.89,335.71,335.715,32258.938383,869
2026-09-17 18:17:00+00:00,335.715,335.72,335.54,335.54,21589.075967,796
2026-09-17 18:18:00+00:00,335.54,335.59,335.4701,335.57,24734.421001,849
2026-09-17 18:19:00+00:00,335.575,335.64,335.5,335.63,24957.299287,808
2026-09-17 18:20:00+00:00,335.64,335.655,335.54,335.5602,17788.860014,696
2026-09-17 18:21:00+00:00,335.56,335.62,335.49,335.56,19691.838891,769
2026-09-17 18:22:00+00:00,335.56,335.57,335.47,335.55,40590.902125,980
2026-09-17 18:23:00+00:00,335.55,335.59,335.51,335.5501,19972.501773,699
2026-09-17 18:24:00+00:00,335.555,335.59,335.46,335.49,24093.650445,862
2026-09-17 18:25:00+00:00,335.5,335.58,335.47,335.5301,19283.229802,823
2026-09-17 18:26:00+00:00,335.565,335.66,335.565,335.64,18158.084468,723
2026-09-17 18:27:00+00:00,335.64,335.85,335.64,335.79,30451.125811,888
2026-09-17 18:28:00+00:00,335.78,335.8716,335.76,335.87,21911.516582,667
2026-09-17 18:29:00+00:00,335.87,335.88,335.76,335.7999,23240.044264,748
2026-09-17 18:30:00+00:00,335.8,335.93,335.785,335.8925,26700.03853,834
2026-09-17 18:31:00+00:00,335.89,336.065,335.7763,335.8,50918.013113,1233
2026-09-17 18:32:00+00:00,335.79,335.89,335.77,335.78,32157.776551,872
2026-09-17 18:33:00+00:00,335.79,335.92,335.77,335.92,20430.840893,724
2026-09-17 18:34:00+00:00,335.91,335.91,335.7201,335.79,27198.842057,710
2026-09-17 18:35:00+00:00,335.7792,335.88,335.756,335.83,18310.597887,730
2026-09-17 18:36:00+00:00,335.84,335.86,335.68,335.7,25222.348784,852
2026-09-17 18:37:00+00:00,335.72,335.79,335.65,335.74,19848.678132,786
2026-09-17 18:38:00+00:00,335.74,335.84,335.7,335.825,18734.744123,733
2026-09-17 18:39:00+00:00,335.8193,335.86,335.74,335.78,27478.088474,812
2026-09-17 18:40:00+00:00,335.77,335.86,335.72,335.84,27388.4347,810
2026-09-17 18:41:00+00:00,335.83,335.9,335.79,335.9,39824.668194,974
2026-09-17 18:42:00+00:00,335.9,336.1,335.84,336.0174,121809.113516,2167
2026-09-17 18:43:00+00:00,336.04,336.24,336.01,336.2072,76416.349292,1472
2026-09-17 18:44:00+00:00,336.21,336.4,336.1984,336.3,87793.297923,1503
2026-09-17 18:45:00+00:00,336.31,336.3198,336.12,336.2,37065.750834,921
2026-09-17 18:46:00+00:00,336.2,336.21,336.06,336.19,32033.616621,911
2026-09-17 18:47:00+00:00,336.19,336.2,336.07,336.19,44854.339177,1134
2026-09-17 18:48:00+00:00,336.19,336.25,336.15,336.23,32848.853864,790
2026-09-17 18:49:00+00:00,336.23,336.3,336.16,336.215,27535.389879,849
2026-09-17 18:50:00+00:00,336.215,336.29,336.19,336.28,28746.564885,877
2026-09-17 18:51:00+00:00,336.281,336.35,336.25,336.33,26292.085394,756
2026-09-17 18:52:00+00:00,336.34,336.41,336.1821,336.23,65513.619762,1205
2026-09-17 18:53:00+00:00,336.22,336.27,336.13,336.15,43643.669071,1102
2026-09-17 18:54:00+00:00,336.16,336.22,336.12,336.1699,35270.687518,882
2026-09-17 18:55:00+00:00,336.155,336.2,336.1,336.17,28877.623774,864
2026-09-17 18:56:00+00:00,336.1699,336.19,336.1201,336.16,20270.376587,631
2026-09-17 18:57:00+00:00,336.16,336.24,336.16,336.21,27935.124363,898
2026-09-17 18:58:00+00:00,336.21,336.21,336.12,336.15,32358.032443,780
2026-09-17 18:59:00+00:00,336.155,336.2699,336.13,336.2331,24435.581618,850
2026-09-17 19:00:00+00:00,336.25,336.5,336.23,336.4899,71076.380395,1499
2026-09-17 19:01:00+00:00,336.47,336.56,336.35,336.43,72726.281463,1369
2026-09-17 19:02:00+00:00,336.42,336.59,336.41,336.585,45372.786746,1028
2026-09-17 19:03:00+00:00,336.59,336.68,336.5801,336.6479,68787.562778,1375
2026-09-17 19:04:00+00:00,336.645,336.87,336.645,336.835,96191.462357,1653
2026-09-17 19:05:00+00:00,336.835,337.0,336.8,336.98,111125.116243,1850
2026-09-17 19:06:00+00:00,336.98,337.14,336.92,337.045,142228.433211,2736
2026-09-17 19:07:00+00:00,337.045,337.05,336.89,337.01,565767.160226,1431
2026-09-17 19:08:00+00:00,337.0299,337.1,336.9501,336.98,53887.541592,1160
2026-09-17 19:09:00+00:00,336.975,337.0,336.825,337.0,67820.634612,1456
2026-09-17 19:10:00+00:00,337.0,337.1141,336.9501,337.08,93265.04042,1840
2026-09-17 19:11:00+00:00,337.08,337.115,337.045,337.065,60690.340998,1350
2026-09-17 19:12:00+00:00,337.07,337.33,337.03,337.29,81976.886479,1764
2026-09-17 19:13:00+00:00,337.29,337.47,337.2,337.46,105782.707358,1880
2026-09-17 19:14:00+00:00,337.465,337.47,337.22,337.26,95950.967691,1734
2026-09-17 19:15:00+00:00,337.25,337.31,337.16,337.18,52545.720807,1279
2026-09-17 19:16:00+00:00,337.19,337.25,336.9612,337.06,75750.57758,1500
2026-09-17 19:17:00+00:00,337.055,337.085,336.99,337.035,37482.321928,1167
2026-09-17 19:18:00+00:00,337.05,337.2978,337.05,337.22,60725.286279,1316
2026-09-17 19:19:00+00:00,337.22,337.29,337.14,337.2,78747.680199,1478
2026-09-17 19:20:00+00:00,337.21,337.25,337.04,337.0475,46241.37771,1297
2026-09-17 19:21:00+00:00,337.055,337.12,337.01,337.02,45775.749158,1140
2026-09-17 19:22:00+00:00,337.03,337.09,336.93,337.025,51661.664314,1210
2026-09-17 19:23:00+00:00,337.03,337.06,336.97,337.03,35537.892972,993
2026-09-17 19:24:00+00:00,337.0351,337.13,336.9104,336.95,57534.742663,1244
2026-09-17 19:25:00+00:00,336.955,337.04,336.92,336.98,57408.832352,1225
2026-09-17 19:26:00+00:00,336.98,337.03,336.77,336.865,104935.030299,1825
2026-09-17 19:27:00+00:00,336.87,337.01,336.79,336.95,43742.126614,1137
2026-09-17 19:28:00+00:00,336.96,337.22,336.93,337.1303,60333.568732,1351
2026-09-17 19:29:00+00:00,337.15,337.15,336.9919,337.005,56368.215164,1238
2026-09-17 19:30:00+00:00,337.005,337.4,336.975,337.39,83950.925009,1974
2026-09-17 19:31:00+00:00,337.3905,337.42,337.12,337.2099,91147.978962,1720
2026-09-17 19:32:00+00:00,337.205,337.33,337.19,337.33,48704.552958,1282
2026-09-17 19:33:00+00:00,337.33,337.36,337.195,337.195,88458.594002,1579
2026-09-17 19:34:00+00:00,337.2,337.29,337.05,337.29,78471.247904,1449
2026-09-17 19:35:00+00:00,337.295,337.325,337.21,337.22,52853.100132,1339
2026-09-17 19:36:00+00:00,337.2224,338.34,337.2224,338.08,423933.735207,7143
2026-09-17 19:37:00+00:00,338.095,338.14,337.79,337.795,148717.580175,2448
2026-09-17 19:38:00+00:00,337.795,337.81,337.52,337.56,81538.874806,1753
2026-09-17 19:39:00+00:00,337.56,337.69,337.42,337.4767,87926.490625,1657
2026-09-17 19:40:00+00:00,337.47,337.57,337.35,337.41,58442.723289,1428
2026-09-17 19:41:00+00:00,337.42,337.43,337.2859,337.36,47603.109924,1362
2026-09-17 19:42:00+00:00,337.37,337.4,337.26,337.34,37142.280336,374
2026-09-17 19:43:00+00:00,337.34,337.4898,337.3362,337.4,39433.319945,1085
2026-09-17 19:44:00+00:00,337.39,337.53,337.3601,337.415,53766.199334,1351
2026-09-17 19:45:00+00:00,337.41,337.6799,337.37,337.485,91414.326046,1894
2026-09-17 19:46:00+00:00,337.485,337.59,337.32,337.33,66118.036456,1432
2026-09-17 19:47:00+00:00,337.3375,337.54,337.3375,337.5001,48805.942355,1123
2026-09-17 19:48:00+00:00,337.5,337.54,337.33,337.42,63242.772415,1307
2026-09-17 19:49:00+00:00,337.415,337.5299,337.3901,337.465,87295.376229,1483
2026-09-17 19:50:00+00:00,337.48,338.0,337.48,337.85,202090.251242,3896
2026-09-17 19:51:00+00:00,337.8565,338.0,337.78,337.99,87558.1748,2156
2026-09-17 19:52:00+00:00,337.99,338.0,337.75,337.875,92352.861962,2372
2026-09-17 19:53:00+00:00,337.89,338.08,337.84,337.98,152430.706183,3351
2026-09-17 19:54:00+00:00,338.0,338.06,337.2,337.455,335257.239384,5804
2026-09-17 19:55:00+00:00,337.455,337.46,336.83,337.07,306318.766831,6604
2026-09-17 19:56:00+00:00,337.08,337.37,337.06,337.35,154309.317699,3820
2026-09-17 19:57:00+00:00,337.35,337.36,337.03,337.04,180871.238704,4276
2026-09-17 19:58:00+00:00,337.0301,337.24,336.91,337.14,357399.699617,6471
2026-09-17 19:59:00+00:00,337.15,337.26,336.89,337.09,600260.618937,11936
2026-09-17 20:00:00+00:00,337.06,337.07,336.8,336.95,10190612.280542,264
2026-09-17 20:01:00+00:00,336.99,336.99,336.84,336.86,1197.0,51
